año,conglome,vivienda,hogar,ubigeop,codperso,mhogar,sexo,edad,estciv,reljh,ocu500,ocupinf,emplpsec,htop,htos,gnestudios,fac500a,ubidpto,htsemps,hocios,salanual,salsem,dominio,estrato,pobreza,estrsocial,zona,inghogpc,gashogpc,inghogpcs,gashogpcs,ln_salsem,ln_inghogpcs,ln_gashogpcs
2022,008698,011,11,190208,01,1,1,71,2,1,1,1,1,30,NA,4,28.2844314575195,19,30,138,1914,36.7068191450802,5,6,3,6,Urbana,2924.97607421875,1624.75061035156,56.0953854545633,31.1595751358586,3.60296254556825,4.02705355343358,3.43912158598849
2022,008698,020,11,190208,01,1,1,77,2,1,1,1,1,28,NA,3,23.5471057891846,19,28,140,2922,56.0383101054985,5,6,3,6,Urbana,4702.0947265625,4554.49951171875,90.1770850214027,87.3464941865288,4.026035565866,4.50177534846743,4.46988290053168
2022,008698,030,11,190208,01,1,1,65,2,1,1,1,1,56,NA,8,29.8258247375488,19,56,112,4217,80.8739061310361,5,6,3,6,Urbana,3208.7109375,2697.69067382812,61.5368715107905,51.7364909475331,4.39289122730191,4.1196365319229296,3.94616335357532
2022,008698,047,11,190208,01,1,1,72,3,1,1,1,1,35,NA,3,28.2844314575195,19,35,133,986,18.9095734989807,5,6,3,6,Urbana,4334.11181640625,5087.0029296875,83.1198843256944,97.5588801099958,2.93966832815799,4.4202839551357,4.5804560942945
2022,008698,056,11,190208,01,1,1,42,1,1,1,1,1,16,12,10,90.2159881591797,19,28,140,2554,48.980781659631504,5,6,3,6,Urbana,1509.77661132812,3399.65942382812,28.9545961449809,65.1988942661057,3.89142801014784,3.36572895290239,4.17744250967999
2022,008698,063,11,190208,01,1,1,66,3,1,1,1,1,4,NA,4,29.8258247375488,19,4,164,2978,57.1122818255218,5,6,3,6,Urbana,16186.837890625,4497.22900390625,310.432252341642,86.2481565832788,4.04501918679931,5.73796568865106,4.45722868273557
2022,008698,072,11,190208,01,1,2,77,6,1,1,1,1,28,NA,1,15.7491655349731,19,28,140,403,7.72876077088156,5,6,3,6,Urbana,2925.28295898438,3233.08740234375,56.1012709109845,62.0043649728678,2.04494853550203,4.02715846665679,4.12720478535512
2022,008698,080,11,190208,01,1,1,68,2,1,1,1,1,56,NA,4,29.8258247375488,19,56,112,3101,59.4711839962871,5,6,2,6,Urbana,5446.82161458333,2547.10367838542,104.459506751319,48.8485235455914,4.0854918926558,4.64879950110651,3.8887241537862
2022,008698,080,11,190208,04,1,2,29,5,3,1,1,2,50,4,8,105.79719543457,19,54,114,18168,348.427110881827,5,6,2,6,Urbana,5446.82161458333,2547.10367838542,104.459506751319,48.8485235455914,5.85342905734075,4.64879950110651,3.8887241537862
2022,008702,042,11,190106,01,1,2,85,3,1,1,1,1,7,NA,1,17.754768371582,19,7,161,1647,31.5862754085408,5,7,3,6,Rural,7591.1396484375,5799.857421875,145.583380449448,111.230050915369,3.45272270373299,4.98074898398274,4.71160058735236
2022,008702,043,11,190106,01,1,2,69,6,1,1,1,1,49,NA,4,32.786491394043,19,49,119,9705.0556640625,186.124202222402,5,7,3,6,Rural,14008.8369140625,1941.80139160156,268.662404930729,37.2399960800332,5.22641420474866,5.593455591172,3.61738334714659
2022,008702,044,11,190106,01,1,1,36,1,1,1,1,1,10,48,5,94.4651107788086,19,58,110,22386.5274658203,429.330310853833,5,7,2,6,Rural,6584.69873046875,1201.51062011719,126.281789667793,23.0426504877402,6.06222657803468,4.83851583580819,3.13734686774166
2022,008702,119,11,190106,01,1,1,48,2,1,1,1,1,21,42,6,71.5259628295898,19,63,105,5747.48974609375,110.225740150505,5,7,3,6,Rural,11246.08359375,5869.871875,215.678138226873,112.57279274839,4.70253044612738,5.37378719557834,4.7236000590524
2022,008702,119,11,190106,02,1,2,42,2,2,1,2,NA,70,20,1,39.9539413452148,19,90,78,26499,508.199582301713,5,7,3,6,Rural,11246.08359375,5869.871875,215.678138226873,112.57279274839,6.23087424896859,5.37378719557834,4.7236000590524
2022,008702,119,11,190106,04,1,1,20,6,3,1,1,2,84,NA,6,126.222702026367,19,84,84,20457,392.325704937777,5,7,3,6,Rural,11246.08359375,5869.871875,215.678138226873,112.57279274839,5.97209237474411,5.37378719557834,4.7236000590524
2022,008702,120,11,190106,01,1,2,42,6,1,1,1,1,63,8,9,39.9539413452148,19,71,97,2982,57.1889940912377,5,7,1,6,Rural,8014.42529296875,850.039184570312,153.701180658704,16.302107948931,4.04636146888003,5.03501033209412,2.79129442147165
2022,008702,120,11,190106,02,1,2,69,3,6,1,1,1,14,5,1,32.786491394043,19,19,149,4808.44458007812,92.2166695768384,5,7,1,6,Rural,8014.42529296875,850.039184570312,153.701180658704,16.302107948931,4.52414091223399,5.03501033209412,2.79129442147165
2022,008702,121,11,190106,01,1,2,34,5,1,1,1,1,14,20,9,65.299072265625,19,34,134,11707,224.517623684145,5,7,1,6,Rural,5274.541015625,1153.42211914062,101.15549798007,22.1204060215413,5.41395420603502,4.61665891685799,3.09650053188989
2022,008702,122,11,190106,01,1,2,61,5,1,1,1,1,56,NA,4,22.2980194091797,19,56,112,16773,321.673708213391,5,7,3,6,Rural,20728.408203125,4305.85205078125,397.53078948668,82.5779166632706,5.77353770325011,5.98527238892281,4.41374229203691
2022,008702,122,11,190106,02,1,1,31,6,3,1,2,NA,0,NA,6,101.324264526367,19,0,168,63487,1217.55790337707,5,7,3,6,Rural,20728.408203125,4305.85205078125,397.53078948668,82.5779166632706,7.10460241306779,5.98527238892281,4.41374229203691
2022,008707,020,11,190109,01,1,2,64,3,1,1,1,1,84,NA,3,23.493839263916,19,84,84,5512,105.709502156574,5,7,3,6,Rural,4701.8642578125,4667.53662109375,90.1726650764054,89.5143273790631,4.66069478624885,4.50172633320685,4.49439869491661
2022,008707,021,11,190109,01,1,1,68,2,1,1,1,1,0,NA,4,30.2584114074707,19,0,168,6626,127.073868158465,5,7,3,6,Rural,3897.81713867188,4070.6083984375,74.7525960134913,78.0663982716247,4.8447685564152,4.31418394094522,4.357559724466
2022,008707,022,11,190109,01,1,2,42,5,1,1,1,1,84,NA,5,42.0966300964355,19,84,84,5005,95.9862224770774,5,7,1,6,Rural,1474.702734375,970.16142578125,28.2819470028518,18.6058202704731,4.56420466530467,3.34222368600121,2.92347444953797
2022,008707,026,11,190109,01,1,1,54,2,1,1,1,1,84,NA,4,79.8880310058594,19,84,84,12501,239.74500842876,5,7,2,6,Rural,6551.0537109375,2704.9638671875,125.636543248218,51.8759767329301,5.47957589364591,4.83339316114501,3.94885580696021
2022,008707,026,11,190109,03,1,1,23,6,3,1,1,1,48,NA,7,132.991897583008,19,48,120,12729,244.117607574569,5,7,2,6,Rural,6551.0537109375,2704.9638671875,125.636543248218,51.8759767329301,5.49765010742579,4.83339316114501,3.94885580696021
2022,008707,079,11,190109,01,1,1,46,2,1,1,1,1,84,11,4,75.3618316650391,19,95,73,26095,500.451643464403,5,7,2,6,Rural,9108.24609375,2940.9587890625,174.678548637494,56.4019030215523,6.21551097763287,5.16294741988977,4.03250289945167
2022,008707,079,11,190109,02,1,2,47,2,2,1,1,1,21,NA,5,47.7693557739258,19,21,147,3525,67.6026841621774,5,7,2,6,Rural,9108.24609375,2940.9587890625,174.678548637494,56.4019030215523,4.21364768880172,5.16294741988977,4.03250289945167
2022,008707,079,11,190109,03,1,1,21,6,3,1,1,2,20,NA,10,132.991897583008,19,20,148,12729,244.117607574569,5,7,2,6,Rural,9108.24609375,2940.9587890625,174.678548637494,56.4019030215523,5.49765010742579,5.16294741988977,4.03250289945167
2022,008707,080,11,190109,01,1,1,71,2,1,1,1,1,84,NA,3,28.6946640014648,19,84,84,6620,126.958799759891,5,7,1,6,Rural,3956.51733398438,1684.82971191406,75.8783522585889,32.3117761366181,4.84386262248641,4.329131429736,3.47543175005619
2022,008707,081,11,190109,01,1,1,69,3,1,1,1,1,84,NA,6,30.2584114074707,19,84,84,11385.40625,218.350077383498,5,7,3,6,Rural,12544.8037109375,24976.759765625,240.585078906956,479.005957965994,5.38609963433269,5.48307378543693,6.17171303567593
2022,008707,093,11,190109,01,1,1,53,1,1,1,1,1,0,96,6,79.8880310058594,19,96,72,20969,402.144874949418,5,7,3,6,Rural,5791.06163194444,4568.10112847222,111.061364671786,87.6073468961685,5.9968124091421,4.71008288343638,4.47286486310329
2022,008707,093,11,190109,03,1,1,23,6,3,1,1,1,52,NA,7,132.991897583008,19,52,116,228,4.37259914580892,5,7,3,6,Rural,5791.06163194444,4568.10112847222,111.061364671786,87.6073468961685,1.47535760250979,4.71008288343638,4.47286486310329
2022,008707,093,11,190109,04,1,1,22,6,3,1,2,NA,40,NA,6,132.991897583008,19,40,128,27604,529.391345705743,5,7,3,6,Rural,5791.06163194444,4568.10112847222,111.061364671786,87.6073468961685,6.27172794229584,4.71008288343638,4.47286486310329
2022,008708,196,11,190104,01,1,2,79,3,1,1,1,1,0,NA,1,15.7491655349731,19,0,168,2260.779296875,43.3573755367461,5,7,3,6,Rural,5385.65234375,3989.10302734375,103.286398411864,76.5032828504696,3.76947682801047,4.63750569670952,4.33733365298978
2022,008708,198,11,190104,01,1,1,39,2,1,1,1,1,77,NA,6,98.1082382202148,19,77,91,12447.2607421875,238.714393372588,5,7,1,6,Rural,3497.578515625,1572.35283203125,67.0767931132522,30.1546870625004,5.47526783053227,4.20583812891378,3.40634036921688
2022,008708,198,11,190104,02,1,2,44,2,2,1,1,1,2,42,3,41.494800567627,19,44,124,331,6.34793998799453,5,7,1,6,Rural,3497.578515625,1572.35283203125,67.0767931132522,30.1546870625004,1.84813034893241,4.20583812891378,3.40634036921688
2022,008708,201,11,190104,01,1,1,37,1,1,1,1,1,27,NA,6,98.1082382202148,19,27,141,4364.6240234375,83.7050494590347,5,7,2,6,Rural,2975.51391601562,2048.88940429688,57.0646035417214,39.293737101252,4.4272993037407,4.0441840214956,3.67106514488456
2022,008708,201,11,190104,02,1,2,37,1,2,1,1,2,20,NA,6,44.6015472412109,19,20,148,5907,113.284838396023,5,7,2,6,Rural,2975.51391601562,2048.88940429688,57.0646035417214,39.293737101252,4.72990534086258,4.0441840214956,3.67106514488456
2022,008708,218,11,190104,01,1,2,62,3,1,1,1,1,18,NA,3,23.1579608917236,19,18,150,3021.42846679688,57.9451558466613,5,7,3,6,Rural,5009.44091796875,3731.69287109375,96.0713906968878,71.5666537744113,4.05949697434459,4.56509156818746,4.27062923607331
2022,008708,219,11,190104,01,1,1,42,1,1,1,1,1,48,NA,6,90.2159881591797,19,48,120,16539,317.186040669008,5,7,2,6,Rural,4975.60546875,2553.2462890625,95.422492204116,48.9663269412039,5.75948848081315,4.55831431800423,3.89113285659529
2022,008708,219,11,190104,02,1,2,39,1,2,1,1,1,0,NA,5,44.6015472412109,19,0,168,5171.66650390625,99.1825637604784,5,7,2,6,Rural,4975.60546875,2553.2462890625,95.422492204116,48.9663269412039,4.59696223029816,4.55831431800423,3.89113285659529
2022,008708,219,11,190104,03,1,1,18,6,3,1,1,1,45,NA,6,74.3032455444336,19,45,123,10134,194.350525191349,5,7,2,6,Rural,4975.60546875,2553.2462890625,95.422492204116,48.9663269412039,5.26966335959121,4.55831431800423,3.89113285659529
2022,008708,219,11,190104,09,1,2,20,5,3,1,1,1,66,NA,6,147.450286865234,19,66,102,12667,242.928567455972,5,7,2,6,Rural,4975.60546875,2553.2462890625,95.422492204116,48.9663269412039,5.49276743903898,4.55831431800423,3.89113285659529
2022,008708,221,11,190104,01,1,1,47,1,1,1,1,1,3,40,4,74.284423828125,19,43,125,11384.0250244141,218.323588147458,5,7,2,6,Rural,2801.508984375,2277.314453125,53.7275254037462,43.6744878617223,5.38597831153187,3.98392544754288,3.77676412983167
2022,008715,005,11,190107,01,1,1,53,2,1,1,1,1,36,7,6,81.9874877929688,19,43,125,5038,96.619098669234,5,7,2,6,Rural,2463.57177734375,1194.88208007812,47.2465431984748,22.9155279065438,4.57077643046791,3.8553794914428,3.1318147552931
2022,008715,006,11,190107,01,1,2,37,1,1,1,1,1,47,21,5,46.4375648498535,19,68,100,2774,53.1999562740085,5,7,3,6,Rural,5119.136328125,2670.892578125,98.1751365598193,51.2225552879683,3.97405757443013,4.58675299144675,3.93617996800743
2022,008715,006,11,190107,02,1,1,36,1,2,1,1,2,66,NA,6,102.146858215332,19,66,102,15349,294.364141618514,5,7,3,6,Rural,5119.136328125,2670.892578125,98.1751365598193,51.2225552879683,5.68481757786876,4.58675299144675,3.93617996800743
2022,008715,007,11,190107,01,1,1,63,1,1,1,1,1,49,10,6,41.2896194458008,19,59,109,7692.80908203125,147.533203600706,5,7,2,6,Rural,7916.31787109375,1366.49487304688,151.819670004809,26.2067294501624,4.99405325960394,5.02269343499127,3.26601622702977
2022,008715,007,11,190107,02,1,2,64,1,2,1,1,1,49,14,1,24.1112575531006,19,63,105,2692,51.6273548268316,5,7,2,6,Rural,7916.31787109375,1366.49487304688,151.819670004809,26.2067294501624,3.94405166431997,5.02269343499127,3.26601622702977
2022,008715,084,11,190107,01,1,1,42,1,1,1,1,1,47,NA,4,93.9297180175781,19,47,121,10791,206.950514835193,5,7,3,6,Rural,2844.3625,3254.534765625,54.5493729731181,62.4156839306023,5.33247970591908,3.99910621767806,4.13381658883521
2022,008715,085,11,190107,01,1,1,66,1,1,1,1,1,49,NA,5,31.0536022186279,19,49,119,9967,191.147788097708,5,7,3,6,Rural,4344.58333333333,3652.5986328125,83.3207077729343,70.0497792185034,5.2530468885228,4.42269711099105,4.24920612100793
2022,008715,085,11,190107,02,1,2,60,1,2,1,1,1,10,15,3,24.1112575531006,19,25,143,650,12.4657431788412,5,7,3,6,Rural,4344.58333333333,3652.5986328125,83.3207077729343,70.0497792185034,2.52298433644503,4.42269711099105,4.24920612100793
2022,008715,086,11,190107,01,1,1,43,1,1,1,1,1,50,NA,3,93.9297180175781,19,50,118,7948,152.427271977585,5,7,1,6,Rural,1891.92424665179,1081.21930803571,36.2834488808982,20.7356957138117,5.02668757722706,3.59136168359805,3.03185664576685
2022,008715,087,11,190107,01,1,1,76,5,1,1,1,1,34,14,5,24.5164203643799,19,48,120,4189,80.3369202710244,5,7,3,6,Rural,8053.2978515625,5853.146484375,154.44668116968,112.252032095933,4.38622929450239,5.03984893107726,4.72074662976303
2022,008715,100,11,190107,01,1,2,69,3,1,1,1,1,14,NA,1,35.4526329040527,19,14,154,8436,161.78616839493,5,7,3,6,Rural,5442.99153645833,2293.72493489583,104.386053258609,43.989209171255,5.08627551515402,4.64809607704774,3.78394435773268
2022,008715,100,11,190107,02,1,2,34,5,3,1,1,1,35,10,6,70.6090850830078,19,45,123,6720,128.876606402789,5,7,3,6,Rural,5442.99153645833,2293.72493489583,104.386053258609,43.989209171255,4.85885540707254,4.64809607704774,3.78394435773268
2022,008715,100,11,190107,05,1,2,31,6,3,1,1,1,45,20,5,70.6090850830078,19,65,103,12082.142578125,231.712132967767,5,7,3,6,Rural,5442.99153645833,2293.72493489583,104.386053258609,43.989209171255,5.44549579505554,4.64809607704774,3.78394435773268
2022,008725,009,12,190302,01,1,2,60,5,1,1,1,1,51,NA,3,24.1112575531006,19,51,117,1044,20.0219013518619,5,6,3,6,Urbana,4732.34228515625,936.909851074219,90.7571747094283,17.9681193618732,2.99682674199794,4.50818753017886,2.88859904099902
2022,008725,009,22,190302,01,1,2,30,5,1,1,1,1,60,NA,6,70.6090850830078,19,60,108,11554,221.58337952051,5,6,3,6,Urbana,6865.587890625,7436.69986979167,131.668700640452,142.6215241153,5.40079894989656,4.88028892401586,4.96019443708982
2022,008725,009,22,190302,02,1,1,17,6,3,1,1,1,16,NA,5,77.361930847168,19,16,152,5003,95.9478663442194,5,6,3,6,Urbana,6865.587890625,7436.69986979167,131.668700640452,142.6215241153,4.56380498504356,4.88028892401586,4.96019443708982
2022,008725,024,11,190302,01,1,1,48,2,1,1,2,NA,12,NA,6,77.3423385620117,19,12,156,18322,351.380533111891,5,6,3,6,Urbana,15112.3697916667,8645.12955729167,289.826031763992,165.796868936934,5.86186977613051,5.66928085250525,5.11076335794468
2022,008725,024,11,190302,02,1,2,47,2,2,1,2,NA,0,NA,5,49.024730682373,19,0,168,13979,268.090190610802,5,6,3,6,Urbana,15112.3697916667,8645.12955729167,289.826031763992,165.796868936934,5.59132345602648,5.66928085250525,5.11076335794468
2022,008725,024,11,190302,03,1,1,26,6,3,1,1,2,29,NA,7,188.150970458984,19,29,139,9283,178.029990660282,5,6,3,6,Urbana,15112.3697916667,8645.12955729167,289.826031763992,165.796868936934,5.18195202295529,5.66928085250525,5.11076335794468
2022,008725,024,11,190302,05,1,2,17,6,3,1,1,1,3,NA,6,67.2016372680664,19,3,165,522,10.010950675931,5,6,3,6,Urbana,15112.3697916667,8645.12955729167,289.826031763992,165.796868936934,2.303679561438,5.66928085250525,5.11076335794468
2022,008725,024,11,190302,06,1,2,48,6,7,1,2,NA,72,NA,7,49.024730682373,19,72,96,16380,314.136728106799,5,6,3,6,Urbana,15112.3697916667,8645.12955729167,289.826031763992,165.796868936934,5.74982833096241,5.66928085250525,5.11076335794468
2022,008725,034,11,190302,01,1,2,54,5,1,1,2,NA,77,NA,5,38.9656219482422,19,77,91,16697,320.216175164788,5,6,3,6,Urbana,18768.4544270833,6495.85546875,359.94266577201,124.577947692783,5.76899631510431,5.88594475702224,4.82493160588057
2022,008725,034,11,190302,02,1,1,37,5,3,1,1,1,29,NA,5,102.146858215332,19,29,139,11487,220.298449069768,5,6,3,6,Urbana,18768.4544270833,6495.85546875,359.94266577201,124.577947692783,5.39498321370076,5.88594475702224,4.82493160588057
2022,008725,058,11,190302,01,1,1,39,2,1,1,1,1,27,29,10,102.146858215332,19,56,112,32814,629.309071800763,5,6,3,6,Urbana,21145.05078125,8427.955078125,405.521188527105,161.631882348795,6.44462250613018,6.00517312503153,5.08532141838988
2022,008725,058,11,190302,02,1,2,35,2,2,1,1,2,40,NA,10,46.4375648498535,19,40,128,40611,778.840455747571,5,6,3,6,Urbana,21145.05078125,8427.955078125,405.521188527105,161.631882348795,6.65780621840925,6.00517312503153,5.08532141838988
2022,008725,058,11,190302,04,1,2,72,4,6,1,1,1,9,NA,4,26.3129596710205,19,9,159,1033,19.8109426211431,5,6,3,6,Urbana,21145.05078125,8427.955078125,405.521188527105,161.631882348795,2.98623444267499,6.00517312503153,5.08532141838988
2022,008725,072,11,190302,01,1,1,51,1,1,1,1,1,30,42,8,81.9874877929688,19,72,96,30045,576.205005858899,5,6,3,6,Urbana,13004.45703125,4837.1298828125,249.400340818213,92.7667982182138,6.35646351032338,5.51905939979758,4.53008879795343
2022,008725,072,11,190302,02,1,2,51,1,2,1,2,NA,67,NA,6,38.9656219482422,19,67,101,15687,300.846328071511,5,6,3,6,Urbana,13004.45703125,4837.1298828125,249.400340818213,92.7667982182138,5.70659959641159,5.51905939979758,4.53008879795343
2022,008725,082,11,190302,01,1,1,50,2,1,1,1,1,36,36,4,81.9874877929688,19,72,96,28485,546.28722222968,5,6,3,6,Urbana,16914.109375,6490.58642578125,324.379913180893,124.476897636711,6.30314488546985,5.78191540041321,4.82412013753525
2022,008725,082,11,190302,02,1,2,47,2,2,1,1,1,50,10,5,49.024730682373,19,60,108,32408,621.522776830594,5,6,3,6,Urbana,16914.109375,6490.58642578125,324.379913180893,124.476897636711,6.43217255843788,5.78191540041321,4.82412013753525
2022,008725,096,11,190302,01,1,1,69,5,1,1,2,NA,40,14,11,31.0536022186279,19,54,114,49855,956.122501817122,5,6,3,6,Urbana,58937.05078125,21828.77734375,1130.29867501136,418.633741961993,6.86288604481824,7.0302371909509,6.03699641345708
2022,008733,006,11,190307,01,1,1,44,2,1,1,1,1,0,NA,11,106.616554260254,19,0,168,12236,234.662820825079,7,8,3,6,Rural,4504.34716796875,4174.2294921875,86.3846692065219,80.0536504910065,5.45814967882615,4.45881022032639,4.38269704103889
2022,008733,007,11,190307,01,1,1,76,2,1,1,1,1,50,NA,1,27.827787399292,19,50,118,3223,61.8109081006235,7,8,3,6,Rural,4059.08056640625,3063.6767578125,77.8453167431472,58.7553963782701,4.12407985537079,4.35472373902856,4.07338300205317
2022,008733,010,11,190307,01,1,1,57,2,1,1,1,1,46,20,8,82.3979949951172,19,66,102,10551.25,202.352573408844,7,8,2,6,Rural,4893.63346354167,1188.66398111979,93.8504276429134,22.7962767916589,5.31001158885328,4.5417023196861,3.12659722401427
2022,008733,016,11,190307,01,1,1,54,2,1,1,1,1,12,NA,4,93.0613174438477,19,12,156,5754,110.350594232388,7,8,3,6,Rural,7351.310546875,3230.5537109375,140.983922008078,61.9557736707682,4.70366251766684,4.94864585556494,4.12642080261486
2022,008733,016,11,190307,03,1,2,18,6,3,1,1,1,21,15,6,76.2783889770508,19,36,132,10179,195.213538180654,7,8,3,6,Rural,7351.310546875,3230.5537109375,140.983922008078,61.9557736707682,5.27409402700769,4.94864585556494,4.12642080261486
2022,008733,024,11,190307,01,1,2,61,4,1,1,1,1,39,NA,4,27.3679008483887,19,39,129,10087,193.449156069187,7,8,3,6,Rural,11652.7021484375,6207.96826171875,223.476295879928,119.056827712282,5.26501471861019,5.40930534972622,4.77960092292447
2022,008733,029,11,190307,01,1,1,37,1,1,1,1,1,56,NA,5,115.943565368652,19,56,112,15598,299.139480159331,7,8,1,6,Rural,3622.12890625,1570.016796875,69.4654287784147,30.1098864250934,5.70090995344579,4.24082920116386,3.40485357048697
2022,008735,001,11,190308,01,1,2,49,5,1,1,1,1,7,40,3,46.7893981933594,19,47,121,15167,290.873733528438,7,7,3,6,Rural,6591.36551339286,5169.84263392857,126.409645673579,99.1475854608887,5.67288926760675,4.83952778950994,4.59660950228288
2022,008735,001,11,190308,05,1,2,28,3,3,1,1,1,84,NA,6,105.129814147949,19,84,84,24478,469.440710048731,7,7,3,6,Rural,6591.36551339286,5169.84263392857,126.409645673579,99.1475854608887,6.15154200749763,4.83952778950994,4.59660950228288
2022,008735,003,11,190308,01,1,1,44,1,1,1,1,1,46,7,6,89.6468887329102,19,53,115,5422,103.983476177965,7,7,3,6,Rural,2958.787109375,2727.08618164062,56.7438157328227,52.300239949075,4.64423200361396,4.03854667655246,3.95700095899678
2022,008735,003,11,190308,02,1,2,53,1,2,1,1,1,60,10,4,37.1889419555664,19,70,98,649,12.4465651124122,7,7,3,6,Rural,2958.787109375,2727.08618164062,56.7438157328227,52.300239949075,2.52144469025944,4.03854667655246,3.95700095899678
2022,008735,004,11,190308,01,1,1,54,1,1,1,1,1,70,NA,6,78.2491836547852,19,70,98,10556,202.443669224381,7,7,3,6,Rural,5888.01627604167,3000.2734375,112.920767276881,57.5394432894987,5.31046167117856,4.72668639823363,4.0524706828854
2022,008735,170,11,190308,01,1,1,24,1,1,1,1,1,9,5,5,130.263656616211,19,14,154,5567.22106933594,106.768535492578,7,7,1,6,Rural,2310.96997070312,674.754943847656,44.3199356135375,12.9404951363974,4.67066327162689,3.79143458967483,2.56036155235905
